airport,carrier,carrier_name,month,airport_name
CRP,MQ,Envoy Air,5,"Corpus Christi, TX: Corpus Christi International"
CVG,MQ,Envoy Air,5,"Cincinnati, OH: Cincinnati/Northern Kentucky International"
CWA,MQ,Envoy Air,5,"Mosinee, WI: Central Wisconsin"
DAB,MQ,Envoy Air,5,"Daytona Beach, FL: Daytona Beach International"
DAY,MQ,Envoy Air,5,"Dayton, OH: James M Cox/Dayton International"
DCA,MQ,Envoy Air,5,"Washington, DC: Ronald Reagan Washington National"
DFW,MQ,Envoy Air,5,"Dallas/Fort Worth, TX: Dallas/Fort Worth International"
DRO,MQ,Envoy Air,5,"Durango, CO: Durango La Plata County"
DSM,MQ,Envoy Air,5,"Des Moines, IA: Des Moines International"
DTW,MQ,Envoy Air,5,"Detroit, MI: Detroit Metro Wayne County"
ECP,MQ,Envoy Air,5,"Panama City, FL: Northwest Florida Beaches International"
ELP,MQ,Envoy Air,5,"El Paso, TX: El Paso International"
EUG,MQ,Envoy Air,5,"Eugene, OR: Mahlon Sweet Field"
EVV,MQ,Envoy Air,5,"Evansville, IN: Evansville Regional"
EWR,MQ,Envoy Air,5,"Newark, NJ: Newark Liberty International"
EYW,MQ,Envoy Air,5,"Key West, FL: Key West International"
FAR,MQ,Envoy Air,5,"Fargo, ND: Hector International"
FAT,MQ,Envoy Air,5,"Fresno, CA: Fresno Yosemite International"
FAY,MQ,Envoy Air,5,"Fayetteville, NC: Fayetteville Regional/Grannis Field"
FCA,MQ,Envoy Air,5,"Kalispell, MT: Glacier Park International"
FNT,MQ,Envoy Air,5,"Flint, MI: Bishop International"
FSD,MQ,Envoy Air,5,"Sioux Falls, SD: Joe Foss Field"
FSM,MQ,Envoy Air,5,"Fort Smith, AR: Fort Smith Regional"
FWA,MQ,Envoy Air,5,"Fort Wayne, IN: Fort Wayne International"
GJT,MQ,Envoy Air,5,"Grand Junction, CO: Grand Junction Regional"
GNV,MQ,Envoy Air,5,"Gainesville, FL: Gainesville Regional"
GPT,MQ,Envoy Air,5,"Gulfport/Biloxi, MS: Gulfport-Biloxi International"
GRB,MQ,Envoy Air,5,"Green Bay, WI: Green Bay Austin Straubel International"
GRK,MQ,Envoy Air,5,"Killeen, TX: Robert Gray AAF"
GRR,MQ,Envoy Air,5,"Grand Rapids, MI: Gerald R. Ford International"
GSO,MQ,Envoy Air,5,"Greensboro/High Point, NC: Piedmont Triad International"
GSP,MQ,Envoy Air,5,"Greer, SC: Greenville-Spartanburg International"
HHH,MQ,Envoy Air,5,"Hilton Head, SC: Hilton Head Airport"
HOU,MQ,Envoy Air,5,"Houston, TX: William P Hobby"
HPN,MQ,Envoy Air,5,"White Plains, NY: Westchester County"
HRL,MQ,Envoy Air,5,"Harlingen/San Benito, TX: Valley International"
HSV,MQ,Envoy Air,5,"Huntsville, AL: Huntsville International-Carl T Jones Field"
IAD,MQ,Envoy Air,5,"Washington, DC: Washington Dulles International"
IAH,MQ,Envoy Air,5,"Houston, TX: George Bush Intercontinental/Houston"
ICT,MQ,Envoy Air,5,"Wichita, KS: Wichita Dwight D Eisenhower National"
ILM,MQ,Envoy Air,5,"Wilmington, NC: Wilmington International"
IND,MQ,Envoy Air,5,"Indianapolis, IN: Indianapolis International"
JAN,MQ,Envoy Air,5,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International"
JAX,MQ,Envoy Air,5,"Jacksonville, FL: Jacksonville International"
LBB,MQ,Envoy Air,5,"Lubbock, TX: Lubbock Preston Smith International"
LEX,MQ,Envoy Air,5,"Lexington, KY: Blue Grass"
LFT,MQ,Envoy Air,5,"Lafayette, LA: Lafayette Regional Paul Fournet Field"
LIT,MQ,Envoy Air,5,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field"
MAF,MQ,Envoy Air,5,"Midland/Odessa, TX: Midland International Air and Space Port"
MCI,MQ,Envoy Air,5,"Kansas City, MO: Kansas City International"
MEM,MQ,Envoy Air,5,"Memphis, TN: Memphis International"
MGM,MQ,Envoy Air,5,"Montgomery, AL: Montgomery Regional"
MHK,MQ,Envoy Air,5,"Manhattan/Ft. Riley, KS: Manhattan Regional"
MIA,MQ,Envoy Air,5,"Miami, FL: Miami International"
MLI,MQ,Envoy Air,5,"Moline, IL: Quad Cities International"
MOB,MQ,Envoy Air,5,"Mobile, AL: Mobile Regional"
MQT,MQ,Envoy Air,5,"Marquette, MI: Marquette Sawyer Regional"
MSN,MQ,Envoy Air,5,"Madison, WI: Dane County Regional-Truax Field"
MSO,MQ,Envoy Air,5,"Missoula, MT: Missoula Montana"
MSP,MQ,Envoy Air,5,"Minneapolis, MN: Minneapolis-St Paul International"
MSY,MQ,Envoy Air,5,"New Orleans, LA: Louis Armstrong New Orleans International"
MTJ,MQ,Envoy Air,5,"Montrose/Delta, CO: Montrose Regional"
MYR,MQ,Envoy Air,5,"Myrtle Beach, SC: Myrtle Beach International"
OKC,MQ,Envoy Air,5,"Oklahoma City, OK: Will Rogers World"
OMA,MQ,Envoy Air,5,"Omaha, NE: Eppley Airfield"
ONT,MQ,Envoy Air,5,"Ontario, CA: Ontario International"
ORD,MQ,Envoy Air,5,"Chicago, IL: Chicago O'Hare International"
ORF,MQ,Envoy Air,5,"Norfolk, VA: Norfolk International"
PHX,MQ,Envoy Air,5,"Phoenix, AZ: Phoenix Sky Harbor International"
PIA,MQ,Envoy Air,5,"Peoria, IL: General Downing - Peoria International"
PIT,MQ,Envoy Air,5,"Pittsburgh, PA: Pittsburgh International"
PNS,MQ,Envoy Air,5,"Pensacola, FL: Pensacola International"
PSP,MQ,Envoy Air,5,"Palm Springs, CA: Palm Springs International"
PVD,MQ,Envoy Air,5,"Providence, RI: Rhode Island Tf Green International"
RAP,MQ,Envoy Air,5,"Rapid City, SD: Rapid City Regional"
RDU,MQ,Envoy Air,5,"Raleigh/Durham, NC: Raleigh-Durham International"
RIC,MQ,Envoy Air,5,"Richmond, VA: Richmond International"
RNO,MQ,Envoy Air,5,"Reno, NV: Reno/Tahoe International"
ROC,MQ,Envoy Air,5,"Rochester, NY: Frederick Douglass Grtr Rochester International"
RST,MQ,Envoy Air,5,"Rochester, MN: Rochester International"
RSW,MQ,Envoy Air,5,"Fort Myers, FL: Southwest Florida International"
SAV,MQ,Envoy Air,5,"Savannah, GA: Savannah/Hilton Head International"
SBA,MQ,Envoy Air,5,"Santa Barbara, CA: Santa Barbara Municipal"
SBP,MQ,Envoy Air,5,"San Luis Obispo, CA: San Luis County Regional"
SDF,MQ,Envoy Air,5,"Louisville, KY: Louisville Muhammad Ali International"
SGF,MQ,Envoy Air,5,"Springfield, MO: Springfield-Branson National"
SHV,MQ,Envoy Air,5,"Shreveport, LA: Shreveport Regional"
SJC,MQ,Envoy Air,5,"San Jose, CA: Norman Y. Mineta San Jose International"
SJT,MQ,Envoy Air,5,"San Angelo, TX: San Angelo Regional/Mathis Field"
SLC,MQ,Envoy Air,5,"Salt Lake City, UT: Salt Lake City International"
SMF,MQ,Envoy Air,5,"Sacramento, CA: Sacramento International"
STL,MQ,Envoy Air,5,"St. Louis, MO: St Louis Lambert International"
STS,MQ,Envoy Air,5,"Santa Rosa, CA: Charles M. Schulz - Sonoma County"
TLH,MQ,Envoy Air,5,"Tallahassee, FL: Tallahassee International"
TPA,MQ,Envoy Air,5,"Tampa, FL: Tampa International"
TRI,MQ,Envoy Air,5,"Bristol/Johnson City/Kingsport, TN: Tri Cities"
TUL,MQ,Envoy Air,5,"Tulsa, OK: Tulsa International"
TVC,MQ,Envoy Air,5,"Traverse City, MI: Cherry Capital"
TYS,MQ,Envoy Air,5,"Knoxville, TN: McGhee Tyson"
VPS,MQ,Envoy Air,5,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach"
XNA,MQ,Envoy Air,5,"Fayetteville, AR: Northwest Arkansas National"
YUM,MQ,Envoy Air,5,"Yuma, AZ: Yuma MCAS/Yuma International"
ABQ,NK,Spirit Air Lines,5,"Albuquerque, NM: Albuquerque International Sunport"
ACY,NK,Spirit Air Lines,5,"Atlantic City, NJ: Atlantic City International"
ATL,NK,Spirit Air Lines,5,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
AUS,NK,Spirit Air Lines,5,"Austin, TX: Austin - Bergstrom International"
BDL,NK,Spirit Air Lines,5,"Hartford, CT: Bradley International"
BNA,NK,Spirit Air Lines,5,"Nashville, TN: Nashville International"
BOI,NK,Spirit Air Lines,5,"Boise, ID: Boise Air Terminal"
BOS,NK,Spirit Air Lines,5,"Boston, MA: Logan International"
BQN,NK,Spirit Air Lines,5,"Aguadilla, PR: Rafael Hernandez"
BUR,NK,Spirit Air Lines,5,"Burbank, CA: Bob Hope"
BWI,NK,Spirit Air Lines,5,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
CHS,NK,Spirit Air Lines,5,"Charleston, SC: Charleston AFB/International"
CLE,NK,Spirit Air Lines,5,"Cleveland, OH: Cleveland-Hopkins International"
CLT,NK,Spirit Air Lines,5,"Charlotte, NC: Charlotte Douglas International"
CMH,NK,Spirit Air Lines,5,"Columbus, OH: John Glenn Columbus International"
CRW,NK,Spirit Air Lines,5,"Charleston/Dunbar, WV: West Virginia International Yeager"
DEN,NK,Spirit Air Lines,5,"Denver, CO: Denver International"
DFW,NK,Spirit Air Lines,5,"Dallas/Fort Worth, TX: Dallas/Fort Worth International"
DTW,NK,Spirit Air Lines,5,"Detroit, MI: Detroit Metro Wayne County"
EWR,NK,Spirit Air Lines,5,"Newark, NJ: Newark Liberty International"
FLL,NK,Spirit Air Lines,5,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"
IAH,NK,Spirit Air Lines,5,"Houston, TX: George Bush Intercontinental/Houston"
IND,NK,Spirit Air Lines,5,"Indianapolis, IN: Indianapolis International"
LAS,NK,Spirit Air Lines,5,"Las Vegas, NV: Harry Reid International"
LAX,NK,Spirit Air Lines,5,"Los Angeles, CA: Los Angeles International"
LBE,NK,Spirit Air Lines,5,"Latrobe, PA: Arnold Palmer Regional"
LGA,NK,Spirit Air Lines,5,"New York, NY: LaGuardia"
MCI,NK,Spirit Air Lines,5,"Kansas City, MO: Kansas City International"
MCO,NK,Spirit Air Lines,5,"Orlando, FL: Orlando International"
MEM,NK,Spirit Air Lines,5,"Memphis, TN: Memphis International"
MHT,NK,Spirit Air Lines,5,"Manchester, NH: Manchester Boston Regional"
MIA,NK,Spirit Air Lines,5,"Miami, FL: Miami International"
MKE,NK,Spirit Air Lines,5,"Milwaukee, WI: General Mitchell International"
MSP,NK,Spirit Air Lines,5,"Minneapolis, MN: Minneapolis-St Paul International"
MSY,NK,Spirit Air Lines,5,"New Orleans, LA: Louis Armstrong New Orleans International"
MYR,NK,Spirit Air Lines,5,"Myrtle Beach, SC: Myrtle Beach International"
OAK,NK,Spirit Air Lines,5,"Oakland, CA: Metro Oakland International"
ORD,NK,Spirit Air Lines,5,"Chicago, IL: Chicago O'Hare International"
ORF,NK,Spirit Air Lines,5,"Norfolk, VA: Norfolk International"
PBI,NK,Spirit Air Lines,5,"West Palm Beach/Palm Beach, FL: Palm Beach International"
PDX,NK,Spirit Air Lines,5,"Portland, OR: Portland International"
PHL,NK,Spirit Air Lines,5,"Philadelphia, PA: Philadelphia International"
PHX,NK,Spirit Air Lines,5,"Phoenix, AZ: Phoenix Sky Harbor International"
PIT,NK,Spirit Air Lines,5,"Pittsburgh, PA: Pittsburgh International"
PNS,NK,Spirit Air Lines,5,"Pensacola, FL: Pensacola International"
PSE,NK,Spirit Air Lines,5,"Ponce, PR: Mercedita"
RDU,NK,Spirit Air Lines,5,"Raleigh/Durham, NC: Raleigh-Durham International"
RIC,NK,Spirit Air Lines,5,"Richmond, VA: Richmond International"
RNO,NK,Spirit Air Lines,5,"Reno, NV: Reno/Tahoe International"
ROC,NK,Spirit Air Lines,5,"Rochester, NY: Frederick Douglass Grtr Rochester International"
RSW,NK,Spirit Air Lines,5,"Fort Myers, FL: Southwest Florida International"
SAN,NK,Spirit Air Lines,5,"San Diego, CA: San Diego International"
SAT,NK,Spirit Air Lines,5,"San Antonio, TX: San Antonio International"
SDF,NK,Spirit Air Lines,5,"Louisville, KY: Louisville Muhammad Ali International"
SEA,NK,Spirit Air Lines,5,"Seattle, WA: Seattle/Tacoma International"
SJU,NK,Spirit Air Lines,5,"San Juan, PR: Luis Munoz Marin International"
SLC,NK,Spirit Air Lines,5,"Salt Lake City, UT: Salt Lake City International"
SMF,NK,Spirit Air Lines,5,"Sacramento, CA: Sacramento International"
SNA,NK,Spirit Air Lines,5,"Santa Ana, CA: John Wayne Airport-Orange County"
STL,NK,Spirit Air Lines,5,"St. Louis, MO: St Louis Lambert International"
STT,NK,Spirit Air Lines,5,"Charlotte Amalie, VI: Cyril E King"
STX,NK,Spirit Air Lines,5,"Christiansted, VI: Henry E. Rohlsen"
TPA,NK,Spirit Air Lines,5,"Tampa, FL: Tampa International"
ABE,OH,PSA Airlines Inc.,5,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International"
AGS,OH,PSA Airlines Inc.,5,"Augusta, GA: Augusta Regional at Bush Field"
ALB,OH,PSA Airlines Inc.,5,"Albany, NY: Albany International"
ATL,OH,PSA Airlines Inc.,5,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
AVL,OH,PSA Airlines Inc.,5,"Asheville, NC: Asheville Regional"
AVP,OH,PSA Airlines Inc.,5,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International"
BDL,OH,PSA Airlines Inc.,5,"Hartford, CT: Bradley International"
BGR,OH,PSA Airlines Inc.,5,"Bangor, ME: Bangor International"
BHM,OH,PSA Airlines Inc.,5,"Birmingham, AL: Birmingham-Shuttlesworth International"
BNA,OH,PSA Airlines Inc.,5,"Nashville, TN: Nashville International"
BRO,OH,PSA Airlines Inc.,5,"Brownsville, TX: Brownsville South Padre Island International"
BTR,OH,PSA Airlines Inc.,5,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field"
BTV,OH,PSA Airlines Inc.,5,"Burlington, VT: Burlington International"
BUF,OH,PSA Airlines Inc.,5,"Buffalo, NY: Buffalo Niagara International"
BWI,OH,PSA Airlines Inc.,5,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
CAE,OH,PSA Airlines Inc.,5,"Columbia, SC: Columbia Metropolitan"
CAK,OH,PSA Airlines Inc.,5,"Akron, OH: Akron-Canton Regional"
CHA,OH,PSA Airlines Inc.,5,"Chattanooga, TN: Lovell Field"
CHO,OH,PSA Airlines Inc.,5,"Charlottesville, VA: Charlottesville Albemarle"
CHS,OH,PSA Airlines Inc.,5,"Charleston, SC: Charleston AFB/International"
CLE,OH,PSA Airlines Inc.,5,"Cleveland, OH: Cleveland-Hopkins International"
CLT,OH,PSA Airlines Inc.,5,"Charlotte, NC: Charlotte Douglas International"
CMH,OH,PSA Airlines Inc.,5,"Columbus, OH: John Glenn Columbus International"
CRW,OH,PSA Airlines Inc.,5,"Charleston/Dunbar, WV: West Virginia International Yeager"
CVG,OH,PSA Airlines Inc.,5,"Cincinnati, OH: Cincinnati/Northern Kentucky International"
DAB,OH,PSA Airlines Inc.,5,"Daytona Beach, FL: Daytona Beach International"
DAY,OH,PSA Airlines Inc.,5,"Dayton, OH: James M Cox/Dayton International"
DCA,OH,PSA Airlines Inc.,5,"Washington, DC: Ronald Reagan Washington National"
DFW,OH,PSA Airlines Inc.,5,"Dallas/Fort Worth, TX: Dallas/Fort Worth International"
DSM,OH,PSA Airlines Inc.,5,"Des Moines, IA: Des Moines International"
DTW,OH,PSA Airlines Inc.,5,"Detroit, MI: Detroit Metro Wayne County"
ECP,OH,PSA Airlines Inc.,5,"Panama City, FL: Northwest Florida Beaches International"
EWN,OH,PSA Airlines Inc.,5,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional"
FAY,OH,PSA Airlines Inc.,5,"Fayetteville, NC: Fayetteville Regional/Grannis Field"
GPT,OH,PSA Airlines Inc.,5,"Gulfport/Biloxi, MS: Gulfport-Biloxi International"
GRR,OH,PSA Airlines Inc.,5,"Grand Rapids, MI: Gerald R. Ford International"
GSO,OH,PSA Airlines Inc.,5,"Greensboro/High Point, NC: Piedmont Triad International"
GSP,OH,PSA Airlines Inc.,5,"Greer, SC: Greenville-Spartanburg International"
HPN,OH,PSA Airlines Inc.,5,"White Plains, NY: Westchester County"
HSV,OH,PSA Airlines Inc.,5,"Huntsville, AL: Huntsville International-Carl T Jones Field"
IAD,OH,PSA Airlines Inc.,5,"Washington, DC: Washington Dulles International"
ILM,OH,PSA Airlines Inc.,5,"Wilmington, NC: Wilmington International"
IND,OH,PSA Airlines Inc.,5,"Indianapolis, IN: Indianapolis International"
JAN,OH,PSA Airlines Inc.,5,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International"
JAX,OH,PSA Airlines Inc.,5,"Jacksonville, FL: Jacksonville International"
LAN,OH,PSA Airlines Inc.,5,"Lansing, MI: Capital Region International"
LEX,OH,PSA Airlines Inc.,5,"Lexington, KY: Blue Grass"
LFT,OH,PSA Airlines Inc.,5,"Lafayette, LA: Lafayette Regional Paul Fournet Field"
LIT,OH,PSA Airlines Inc.,5,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field"
MCI,OH,PSA Airlines Inc.,5,"Kansas City, MO: Kansas City International"
MDT,OH,PSA Airlines Inc.,5,"Harrisburg, PA: Harrisburg International"
MEM,OH,PSA Airlines Inc.,5,"Memphis, TN: Memphis International"
MGM,OH,PSA Airlines Inc.,5,"Montgomery, AL: Montgomery Regional"
MHT,OH,PSA Airlines Inc.,5,"Manchester, NH: Manchester Boston Regional"
MKE,OH,PSA Airlines Inc.,5,"Milwaukee, WI: General Mitchell International"
MLB,OH,PSA Airlines Inc.,5,"Melbourne, FL: Melbourne Orlando International"
MSP,OH,PSA Airlines Inc.,5,"Minneapolis, MN: Minneapolis-St Paul International"
MSY,OH,PSA Airlines Inc.,5,"New Orleans, LA: Louis Armstrong New Orleans International"
MYR,OH,PSA Airlines Inc.,5,"Myrtle Beach, SC: Myrtle Beach International"
OAJ,OH,PSA Airlines Inc.,5,"Jacksonville/Camp Lejeune, NC: Albert J Ellis"
OKC,OH,PSA Airlines Inc.,5,"Oklahoma City, OK: Will Rogers World"
ORF,OH,PSA Airlines Inc.,5,"Norfolk, VA: Norfolk International"
PGV,OH,PSA Airlines Inc.,5,"Greenville, NC: Pitt Greenville"
PHL,OH,PSA Airlines Inc.,5,"Philadelphia, PA: Philadelphia International"
PIA,OH,PSA Airlines Inc.,5,"Peoria, IL: General Downing - Peoria International"
PIT,OH,PSA Airlines Inc.,5,"Pittsburgh, PA: Pittsburgh International"
PNS,OH,PSA Airlines Inc.,5,"Pensacola, FL: Pensacola International"
PVD,OH,PSA Airlines Inc.,5,"Providence, RI: Rhode Island Tf Green International"
PWM,OH,PSA Airlines Inc.,5,"Portland, ME: Portland International Jetport"
RDU,OH,PSA Airlines Inc.,5,"Raleigh/Durham, NC: Raleigh-Durham International"
RIC,OH,PSA Airlines Inc.,5,"Richmond, VA: Richmond International"
ROA,OH,PSA Airlines Inc.,5,"Roanoke, VA: Roanoke Blacksburg Regional"
ROC,OH,PSA Airlines Inc.,5,"Rochester, NY: Frederick Douglass Grtr Rochester International"
SAV,OH,PSA Airlines Inc.,5,"Savannah, GA: Savannah/Hilton Head International"
SBN,OH,PSA Airlines Inc.,5,"South Bend, IN: South Bend International"
SDF,OH,PSA Airlines Inc.,5,"Louisville, KY: Louisville Muhammad Ali International"
SGF,OH,PSA Airlines Inc.,5,"Springfield, MO: Springfield-Branson National"
SHV,OH,PSA Airlines Inc.,5,"Shreveport, LA: Shreveport Regional"
STL,OH,PSA Airlines Inc.,5,"St. Louis, MO: St Louis Lambert International"
SYR,OH,PSA Airlines Inc.,5,"Syracuse, NY: Syracuse Hancock International"
TLH,OH,PSA Airlines Inc.,5,"Tallahassee, FL: Tallahassee International"
TRI,OH,PSA Airlines Inc.,5,"Bristol/Johnson City/Kingsport, TN: Tri Cities"
TUL,OH,PSA Airlines Inc.,5,"Tulsa, OK: Tulsa International"
TYS,OH,PSA Airlines Inc.,5,"Knoxville, TN: McGhee Tyson"
VPS,OH,PSA Airlines Inc.,5,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach"
ABE,OO,SkyWest Airlines Inc.,5,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International"
ABQ,OO,SkyWest Airlines Inc.,5,"Albuquerque, NM: Albuquerque International Sunport"
ABR,OO,SkyWest Airlines Inc.,5,"Aberdeen, SD: Aberdeen Regional"
ACT,OO,SkyWest Airlines Inc.,5,"Waco, TX: Waco Regional"
ACV,OO,SkyWest Airlines Inc.,5,"Arcata/Eureka, CA: California Redwood Coast Humboldt County"
AEX,OO,SkyWest Airlines Inc.,5,"Alexandria, LA: Alexandria International"
AGS,OO,SkyWest Airlines Inc.,5,"Augusta, GA: Augusta Regional at Bush Field"
ALB,OO,SkyWest Airlines Inc.,5,"Albany, NY: Albany International"
ALW,OO,SkyWest Airlines Inc.,5,"Walla Walla, WA: Walla Walla Regional"
AMA,OO,SkyWest Airlines Inc.,5,"Amarillo, TX: Rick Husband Amarillo International"
APN,OO,SkyWest Airlines Inc.,5,"Alpena, MI: Alpena County Regional"
ASE,OO,SkyWest Airlines Inc.,5,"Aspen, CO: Aspen Pitkin County Sardy Field"
ATL,OO,SkyWest Airlines Inc.,5,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
ATW,OO,SkyWest Airlines Inc.,5,"Appleton, WI: Appleton International"
AUS,OO,SkyWest Airlines Inc.,5,"Austin, TX: Austin - Bergstrom International"
AVL,OO,SkyWest Airlines Inc.,5,"Asheville, NC: Asheville Regional"
AVP,OO,SkyWest Airlines Inc.,5,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International"
BFF,OO,SkyWest Airlines Inc.,5,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field"
BFL,OO,SkyWest Airlines Inc.,5,"Bakersfield, CA: Meadows Field"
BHM,OO,SkyWest Airlines Inc.,5,"Birmingham, AL: Birmingham-Shuttlesworth International"
BIL,OO,SkyWest Airlines Inc.,5,"Billings, MT: Billings Logan International"
BIS,OO,SkyWest Airlines Inc.,5,"Bismarck/Mandan, ND: Bismarck Municipal"
BJI,OO,SkyWest Airlines Inc.,5,"Bemidji, MN: Bemidji Regional"
BLI,OO,SkyWest Airlines Inc.,5,"Bellingham, WA: Bellingham International"
BMI,OO,SkyWest Airlines Inc.,5,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington"
BNA,OO,SkyWest Airlines Inc.,5,"Nashville, TN: Nashville International"
BOI,OO,SkyWest Airlines Inc.,5,"Boise, ID: Boise Air Terminal"
BOS,OO,SkyWest Airlines Inc.,5,"Boston, MA: Logan International"
BPT,OO,SkyWest Airlines Inc.,5,"Beaumont/Port Arthur, TX: Jack Brooks Regional"
BRD,OO,SkyWest Airlines Inc.,5,"Brainerd, MN: Brainerd Lakes Regional"
BRO,OO,SkyWest Airlines Inc.,5,"Brownsville, TX: Brownsville South Padre Island International"
BTM,OO,SkyWest Airlines Inc.,5,"Butte, MT: Bert Mooney"
BUF,OO,SkyWest Airlines Inc.,5,"Buffalo, NY: Buffalo Niagara International"
BUR,OO,SkyWest Airlines Inc.,5,"Burbank, CA: Bob Hope"
BWI,OO,SkyWest Airlines Inc.,5,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
BZN,OO,SkyWest Airlines Inc.,5,"Bozeman, MT: Bozeman Yellowstone International"
CAE,OO,SkyWest Airlines Inc.,5,"Columbia, SC: Columbia Metropolitan"
CAK,OO,SkyWest Airlines Inc.,5,"Akron, OH: Akron-Canton Regional"
CDC,OO,SkyWest Airlines Inc.,5,"Cedar City, UT: Cedar City Regional"
CHA,OO,SkyWest Airlines Inc.,5,"Chattanooga, TN: Lovell Field"
CHS,OO,SkyWest Airlines Inc.,5,"Charleston, SC: Charleston AFB/International"
CID,OO,SkyWest Airlines Inc.,5,"Cedar Rapids/Iowa City, IA: The Eastern Iowa"
CIU,OO,SkyWest Airlines Inc.,5,"Sault Ste. Marie, MI: Chippewa County International"
CLE,OO,SkyWest Airlines Inc.,5,"Cleveland, OH: Cleveland-Hopkins International"
