month,carrier,carrier_name,airport,airport_name
6,NK,Spirit Air Lines,ABQ,"Albuquerque, NM: Albuquerque International Sunport"
6,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International"
6,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
6,NK,Spirit Air Lines,AUS,"Austin, TX: Austin - Bergstrom International"
6,NK,Spirit Air Lines,BDL,"Hartford, CT: Bradley International"
6,NK,Spirit Air Lines,BNA,"Nashville, TN: Nashville International"
6,NK,Spirit Air Lines,BOI,"Boise, ID: Boise Air Terminal"
6,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International"
6,NK,Spirit Air Lines,BQN,"Aguadilla, PR: Rafael Hernandez"
6,NK,Spirit Air Lines,BUR,"Burbank, CA: Bob Hope"
6,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
6,NK,Spirit Air Lines,CHS,"Charleston, SC: Charleston AFB/International"
6,NK,Spirit Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International"
6,NK,Spirit Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International"
6,NK,Spirit Air Lines,CMH,"Columbus, OH: John Glenn Columbus International"
6,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International"
6,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International"
6,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County"
6,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International"
6,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"
6,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston"
6,NK,Spirit Air Lines,IND,"Indianapolis, IN: Indianapolis International"
6,NK,Spirit Air Lines,LAS,"Las Vegas, NV: Harry Reid International"
6,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International"
6,NK,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional"
6,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia"
6,NK,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International"
6,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International"
6,NK,Spirit Air Lines,MEM,"Memphis, TN: Memphis International"
6,NK,Spirit Air Lines,MHT,"Manchester, NH: Manchester Boston Regional"
6,NK,Spirit Air Lines,MIA,"Miami, FL: Miami International"
6,NK,Spirit Air Lines,MKE,"Milwaukee, WI: General Mitchell International"
6,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International"
6,NK,Spirit Air Lines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International"
6,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International"
6,NK,Spirit Air Lines,OAK,"Oakland, CA: Metro Oakland International"
6,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International"
6,NK,Spirit Air Lines,ORF,"Norfolk, VA: Norfolk International"
6,NK,Spirit Air Lines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International"
6,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International"
6,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International"
6,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International"
6,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International"
6,NK,Spirit Air Lines,PNS,"Pensacola, FL: Pensacola International"
6,NK,Spirit Air Lines,PSE,"Ponce, PR: Mercedita"
6,NK,Spirit Air Lines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International"
6,NK,Spirit Air Lines,RIC,"Richmond, VA: Richmond International"
6,NK,Spirit Air Lines,RNO,"Reno, NV: Reno/Tahoe International"
6,NK,Spirit Air Lines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International"
6,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International"
6,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International"
6,NK,Spirit Air Lines,SAT,"San Antonio, TX: San Antonio International"
6,NK,Spirit Air Lines,SDF,"Louisville, KY: Louisville Muhammad Ali International"
6,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International"
6,NK,Spirit Air Lines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International"
6,NK,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International"
6,NK,Spirit Air Lines,SLC,"Salt Lake City, UT: Salt Lake City International"
6,NK,Spirit Air Lines,SMF,"Sacramento, CA: Sacramento International"
6,NK,Spirit Air Lines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County"
6,NK,Spirit Air Lines,STL,"St. Louis, MO: St Louis Lambert International"
6,NK,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King"
6,NK,Spirit Air Lines,STX,"Christiansted, VI: Henry E. Rohlsen"
6,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International"
6,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International"
6,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field"
6,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International"
6,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
6,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional"
6,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International"
6,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International"
6,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International"
6,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International"
6,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International"
6,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field"
6,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International"
6,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International"
6,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan"
6,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional"
6,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field"
6,OH,PSA Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle"
6,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International"
6,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa"
6,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International"
6,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International"
6,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International"
6,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager"
6,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International"
6,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International"
6,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International"
6,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National"
6,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International"
6,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International"
6,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County"
6,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International"
6,OH,PSA Airlines Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional"
6,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field"
6,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International"
6,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International"
6,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International"
6,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International"
6,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County"
6,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field"
6,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International"
6,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International"
6,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International"
6,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International"
6,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International"
6,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International"
6,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass"
6,OH,PSA Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field"
6,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field"
6,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International"
6,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International"
6,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International"
6,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional"
6,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional"
6,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International"
6,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International"
6,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field"
6,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International"
6,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International"
6,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International"
6,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis"
6,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World"
6,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International"
6,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International"
6,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International"
6,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International"
6,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International"
6,OH,PSA Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International"
6,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport"
6,OH,PSA Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional"
6,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International"
6,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International"
6,OH,PSA Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional"
6,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International"
6,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International"
6,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International"
6,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International"
6,OH,PSA Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National"
6,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional"
6,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International"
6,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International"
6,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International"
6,OH,PSA Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities"
6,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International"
6,OH,PSA Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital"
6,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson"
6,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach"
6,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National"
6,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International"
6,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport"
6,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional"
6,OO,SkyWest Airlines Inc.,ACT,"Waco, TX: Waco Regional"
6,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County"
6,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International"
6,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field"
6,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International"
6,OO,SkyWest Airlines Inc.,ALW,"Walla Walla, WA: Walla Walla Regional"
6,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International"
6,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field"
6,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
6,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International"
6,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International"
6,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional"
6,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International"
6,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International"
6,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field"
6,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field"
6,OO,SkyWest Airlines Inc.,BGR,"Bangor, ME: Bangor International"
6,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International"
6,OO,SkyWest Airlines Inc.,BIH,"Bishop, CA: Bishop Airport"
6,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International"
6,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal"
6,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional"
6,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International"
6,OO,SkyWest Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington"
6,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International"
6,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal"
6,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International"
6,OO,SkyWest Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional"
6,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional"
6,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International"
6,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney"
6,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field"
6,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International"
6,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope"
6,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
6,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International"
6,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan"
6,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional"
6,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional"
6,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field"
6,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International"
6,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa"
6,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International"
6,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International"
6,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field"
6,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International"
6,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International"
6,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial"
6,OO,SkyWest Airlines Inc.,CNY,"Moab, UT: Canyonlands Regional"
6,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal"
6,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional"
6,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International"
6,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International"
6,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager"
6,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International"
6,OO,SkyWest Airlines Inc.,CWA,"Mosinee, WI: Central Wisconsin"
6,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International"
6,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National"
6,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional"
6,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport"
6,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International"
6,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International"
6,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional"
6,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International"
6,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County"
6,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International"
6,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County"
6,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional"
6,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International"
6,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional"
6,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional"
6,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional"
6,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International"
6,OO,SkyWest Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field"
6,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County"
6,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field"
6,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional"
6,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International"
6,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International"
6,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International"
6,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field"
6,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International"
6,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam"
6,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International"
6,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional"
6,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field"
6,OO,SkyWest Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional"
6,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International"
6,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Northeast Wyoming Regional"
6,OO,SkyWest Airlines Inc.,GCK,"Garden City, KS: Garden City Regional"
6,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International"
6,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International"
6,OO,SkyWest Airlines Inc.,GGG,"Longview, TX: East Texas Regional"
6,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional"
6,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International"
6,OO,SkyWest Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional"
6,OO,SkyWest Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF"
6,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International"
6,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International"
6,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International"
6,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International"
6,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional"
6,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley"
6,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional"
6,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional"
6,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby"
6,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County"
6,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field"
6,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional"
6,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International"
6,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston"
6,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National"
6,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional"
6,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford"
6,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International"
6,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field"
6,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole"
6,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International"
6,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International"
6,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International"
6,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional"
6,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional"
6,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County"
6,OO,SkyWest Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International"
6,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional"
6,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International"
6,OO,SkyWest Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional"
6,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International"
6,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International"
6,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field"
6,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional"
